x,y,z,cluster
2.5052,-4.1255,-4.3904,Gamma
1.7398,-5.1089,-2.8921,Gamma
0.6159,-4.381,-2.2652,Gamma
1.1104,-5.1444,-1.5896,Gamma
1.4948,-3.161,-0.9774,Gamma
0.4387,-2.737,-4.4698,Gamma
1.2542,-3.4431,-3.9324,Gamma
3.7984,-4.7518,-2.3545,Gamma
2.9981,-0.8591,-5.7399,Gamma
2.632,-2.3662,-4.3923,Gamma
1.2297,-3.5059,-3.1739,Gamma
1.4975,-2.8041,-3.9116,Gamma
2.3721,-2.46,-3.1124,Gamma
5.5162,-1.9333,-3.045,Gamma
2.0898,-2.3272,-5.7253,Gamma
0.3397,-1.6887,-5.1244,Gamma
3.6929,-3.4129,-2.7251,Gamma
0.7858,-6.2944,-2.9959,Gamma
-0.9433,-5.2975,-3.4769,Gamma
1.4509,-7.4227,-5.1836,Gamma
1.5398,-5.5705,-1.3366,Gamma
2.9078,-3.4462,-4.0581,Gamma
4.3567,-0.5962,-4.7935,Gamma
-0.3193,-6.2021,-1.7754,Gamma
3.308,-6.4287,-3.4353,Gamma
1.2815,-3.6134,-5.4619,Gamma
3.0728,-7.5162,-4.3818,Gamma
1.5775,-3.9212,-5.9139,Gamma
3.4046,-3.134,-2.9316,Gamma
2.8326,-3.0432,-1.0168,Gamma
2.9571,-2.0617,-1.6732,Gamma
1.6792,-3.4034,-0.6964,Gamma
3.2125,-4.2221,-3.4119,Gamma
2.4281,-3.0617,-3.3633,Gamma
2.0134,-4.2927,-2.996,Gamma
1.7897,-6.6332,-3.4419,Gamma
3.0148,-2.4069,-2.4338,Gamma
2.5903,-6.9249,-2.5106,Gamma
1.4379,-2.7511,-2.6744,Gamma
-0.2204,-3.8436,-3.0268,Gamma
3.0757,-2.527,-5.179,Gamma
2.8028,-5.3438,-2.4304,Gamma
7.1634,-4.2563,-2.3624,Gamma
-1.2106,-4.3021,-3.4775,Gamma
0.5218,-5.5627,-3.3637,Gamma
2.5891,-4.0564,-3.636,Gamma
3.3814,-3.4518,-2.4959,Gamma
0.2103,-4.7628,-1.7569,Gamma
0.6918,-4.3246,-4.2766,Gamma
0.3581,-2.8664,-1.7562,Gamma
4.2228,-4.4965,-4.5346,Gamma
3.3416,-2.1974,-2.2393,Gamma
2.8256,-4.3408,-2.5584,Gamma
3.5901,-6.2955,-1.052,Gamma
0.7219,-4.7417,-2.6296,Gamma
-1.0632,-4.7251,-3.6398,Gamma
-0.0283,-3.588,-2.2546,Gamma
1.3504,-5.3222,-2.4836,Gamma
3.2424,-6.7616,-2.9829,Gamma
1.7136,-4.3771,-1.1706,Gamma
2.2965,-5.575,-3.505,Gamma
0.8138,-4.0644,-3.8133,Gamma
4.0212,-5.1434,-1.2877,Gamma
3.2528,-3.5101,-3.6416,Gamma
2.3405,-2.8238,-3.2723,Gamma
1.818,-1.9448,-3.9546,Gamma
-2.2576,-3.0192,-0.8831,Gamma
1.981,-1.7406,-3.9605,Gamma
0.1222,-3.9861,-1.5166,Gamma
-0.2373,-5.2969,-4.2951,Gamma
1.2531,-4.4088,-7.0063,Gamma
-1.1904,-2.9564,-4.1501,Gamma
-1.0139,-3.214,-1.7805,Gamma
1.2614,-3.7013,-2.1359,Gamma
-1.1307,-3.2602,-2.4949,Gamma
3.9532,-7.4334,-5.4934,Gamma
3.1052,-2.0959,-4.2152,Gamma
-1.1888,-1.2979,-2.5523,Gamma
2.4312,-6.7889,-1.6318,Gamma
1.5081,-3.9967,-2.4782,Gamma
0.9842,-4.0664,-5.3105,Gamma
1.5146,-1.5549,-3.3962,Gamma
0.8928,-5.3042,-2.3134,Gamma
1.9796,-6.4582,-1.8965,Gamma
5.179,-2.3703,-2.2442,Gamma
1.2176,-3.0712,-4.3361,Gamma
0.7114,-4.9344,-2.2794,Gamma
1.8812,-6.5721,-3.7925,Gamma
-1.4426,-5.9686,-3.1738,Gamma
3.5056,-5.9514,-2.4181,Gamma
3.2129,-1.621,-4.7227,Gamma
-0.8643,-3.3242,-2.4405,Gamma
3.0809,-5.5924,-4.4629,Gamma
3.2708,-4.6401,-2.6799,Gamma
-0.7831,-4.617,-0.9803,Gamma
0.4699,-1.3125,-3.5202,Gamma
1.8854,-3.6607,-2.0479,Gamma
1.6024,-4.9578,-2.9837,Gamma
1.6249,-4.4404,-3.1846,Gamma
1.7754,-3.1216,-2.1983,Gamma
2.4982,-2.0878,-4.665,Gamma
1.7966,-4.9666,-3.4831,Gamma
2.0462,-7.1932,-2.4903,Gamma
-0.1797,-5.7546,-1.8092,Gamma
3.803,-5.2181,-3.6658,Gamma
0.3706,-2.5666,-3.463,Gamma
3.0271,-3.7031,-1.439,Gamma
3.3771,-1.2398,-3.7783,Gamma
4.2693,-1.0623,-5.2652,Gamma
2.4344,-1.8166,-3.4692,Gamma
3.5285,-6.4023,-4.6783,Gamma
0.7214,-3.2107,-3.5836,Gamma
1.1012,-2.236,-2.489,Gamma
1.3012,-4.8744,-1.0396,Gamma
4.152,-4.5192,-2.9301,Gamma
2.8364,-5.9043,-4.0765,Gamma
-0.3959,-2.8454,-2.4758,Gamma
3.5988,-5.7834,-3.4484,Gamma
0.8274,-5.9622,-3.2176,Gamma
3.2527,-5.2481,-2.5056,Gamma
1.7537,-4.5563,-3.4835,Gamma
2.9116,-4.5062,-2.3056,Gamma
1.9349,-3.3061,-2.7337,Gamma
1.8423,-6.2695,-2.6757,Gamma
2.685,-3.4872,-2.9606,Gamma
1.8983,-4.8992,-1.2365,Gamma
3.1947,-7.1642,-1.3612,Gamma
1.509,-3.3121,-0.7778,Gamma
3.91,-4.4441,-4.776,Gamma
1.7667,-4.0084,-3.9493,Gamma
2.1735,-5.6776,-4.9647,Gamma
1.1508,-3.3251,-0.4528,Gamma
0.2444,-5.6826,-3.1573,Gamma
2.4494,-4.7071,-3.3704,Gamma
2.8651,-2.5172,-2.5321,Gamma
1.7398,-3.5232,-3.8943,Gamma
2.8437,-4.9883,-1.5509,Gamma
1.8306,-4.2092,-1.8813,Gamma
-0.0351,-1.1982,-4.1982,Gamma
5.0889,-3.0509,-2.7438,Gamma
1.2948,-1.7521,-4.09,Gamma
0.7459,-4.7485,-2.9339,Gamma
2.2216,-4.6755,-2.966,Gamma
-1.5566,-4.3429,-2.9225,Gamma
-0.4866,-4.0166,-4.6323,Gamma
1.4504,-2.4648,-5.3223,Gamma
2.4475,-1.8365,-3.0077,Gamma
2.6199,-6.4463,-3.5364,Gamma
0.4138,-6.2717,-3.417,Gamma
2.7153,-5.1351,-4.7639,Gamma
3.2328,-2.6399,-1.4174,Gamma
2.1528,-3.2791,-3.6059,Gamma
2.453,-4.3255,-4.2709,Gamma
2.3487,-5.61,-2.3878,Gamma
1.5965,-3.9519,-2.4373,Gamma
2.2283,-2.9371,-3.218,Gamma
3.2025,-5.2693,-1.537,Gamma
1.5859,-5.6443,-2.7242,Gamma
1.6554,-0.9296,-3.5587,Gamma
0.9933,-5.669,-2.0379,Gamma
1.6339,-4.5294,-2.7656,Gamma
6.9061,-3.3129,-1.8426,Gamma
2.3156,-2.8143,-0.3883,Gamma
1.5603,-3.7248,-4.0716,Gamma
0.4966,-2.8182,-2.9603,Gamma
4.8431,-4.1814,-2.7297,Gamma
-1.238,-6.4664,-1.9104,Gamma
2.4451,-4.1788,-2.8733,Gamma
4.7462,-5.0388,-1.2202,Gamma
2.4866,-3.6548,-4.5771,Gamma
3.2592,-4.3675,-3.5511,Gamma
2.0248,-1.6831,-2.5414,Gamma
1.4239,-5.0451,-0.3103,Gamma
1.1768,-3.0682,-2.3388,Gamma
2.5355,1.2357,-3.7607,Gamma
0.52,-4.1998,-2.1013,Gamma
2.3067,-1.8544,-4.1847,Gamma
1.281,-1.9829,-2.7079,Gamma
2.3347,-2.0302,-2.0877,Gamma
1.6875,-5.2207,-0.4022,Gamma
2.0536,-4.0384,-2.6851,Gamma
-0.0517,-2.966,-3.0869,Gamma
6.5215,-1.3798,-3.4967,Gamma
2.7173,-3.2481,-3.6583,Gamma
5.4478,-1.9324,-2.6635,Gamma
3.5914,-2.4697,-2.4752,Gamma
1.6537,-5.415,-1.8764,Gamma
0.107,-4.004,-3.1331,Gamma
0.8419,-4.6403,-2.6622,Gamma
2.668,-4.6758,-3.7064,Gamma
1.2924,-4.9694,-3.9365,Gamma
1.2211,-4.4057,-2.5856,Gamma
0.8021,-4.0893,-2.8199,Gamma
-0.1271,-1.6599,-1.2372,Gamma
4.1091,-5.8013,-1.6466,Gamma
0.2201,-5.7497,-2.2395,Gamma
2.1932,-3.7623,-2.1989,Gamma
3.0138,-3.3225,-2.0103,Gamma
4.0606,-4.2822,-3.7512,Gamma
1.2001,-2.6434,-2.4454,Gamma
1.8145,-4.2814,-1.4295,Gamma
0.5597,-3.5992,-3.704,Gamma
3.9672,-1.5834,-2.1256,Gamma
2.6997,-5.5537,-3.3157,Gamma
-1.0279,-4.8805,-5.4522,Gamma
1.1847,-4.6739,-4.5499,Gamma
2.3601,-2.6006,-1.5167,Gamma
3.4855,-6.5484,-3.5082,Gamma
2.4849,-3.443,-2.3083,Gamma
4.635,-5.6659,-2.5914,Gamma
0.5634,-4.732,-3.752,Gamma
0.8422,-6.3668,-2.6814,Gamma
1.2858,-4.1895,-3.3444,Gamma
1.087,-5.7905,-4.569,Gamma
3.0275,-4.8739,-1.5626,Gamma
-0.1112,-2.887,-3.4174,Gamma
0.5553,-4.0398,-2.1512,Gamma
4.0356,-4.562,-4.8053,Gamma
0.8512,-8.0024,-4.8136,Gamma
1.0922,-4.301,-1.7727,Gamma
1.9138,-3.4858,-0.2629,Gamma
2.3358,-1.9836,-2.7859,Gamma
0.6554,-6.0284,-1.1471,Gamma
2.2395,-1.9489,-2.6429,Gamma
1.567,-4.9021,-1.1027,Gamma
3.6279,-3.1402,-3.1335,Gamma
3.2808,-5.0619,-4.1529,Gamma
0.5774,-4.5422,-2.869,Gamma
1.508,-2.5658,-2.5757,Gamma
0.8363,-2.874,-2.5547,Gamma
2.8031,-0.3589,-1.6106,Gamma
0.2662,-3.5739,-2.3157,Gamma
0.8864,-4.3669,-1.8709,Gamma
3.7649,-2.1296,-3.3334,Gamma
4.314,-4.0914,-3.7567,Gamma
1.4431,-4.7083,-4.6357,Gamma
0.9215,-3.7638,-2.0702,Gamma
2.3671,-2.1471,-2.6095,Gamma
-0.2298,-5.9461,-3.9311,Gamma
1.9292,-3.5697,-2.6037,Gamma
0.6277,-3.1278,-2.2102,Gamma
4.3784,-3.7697,-3.7659,Gamma
2.0964,-3.0831,-2.8729,Gamma
4.9374,-2.7767,-3.6695,Gamma
0.225,-2.6546,-2.166,Gamma
-0.2358,-3.8594,-2.7778,Gamma
-0.3054,-4.0932,-1.9667,Gamma
0.2869,-4.4635,-2.9831,Gamma
2.4356,-5.5783,-1.6549,Gamma
2.8192,-4.9658,-3.3447,Gamma
0.1571,-3.722,-2.27,Gamma
2.6284,-4.7723,-3.9698,Gamma
4.6281,-3.6673,-3.9346,Gamma
2.7065,-2.3015,-1.3136,Gamma
2.5715,-3.649,-2.8139,Gamma
0.7658,-5.2808,-2.8717,Gamma
3.5536,-2.2424,-3.1221,Gamma
1.659,-3.8898,-2.2459,Gamma
2.5909,-1.4856,-1.0566,Gamma
2.0918,-3.3134,-2.6758,Gamma
2.662,-1.9259,-2.0416,Gamma
3.6106,-4.4946,-2.4512,Gamma
1.7094,-2.1699,-0.4477,Gamma
1.2848,-4.5344,-3.8579,Gamma
3.3252,-7.139,-4.3354,Gamma
2.9739,-3.5526,-2.5461,Gamma
0.0152,-3.9684,-4.8153,Gamma
1.156,-4.2403,-2.126,Gamma
0.8916,-3.0344,-2.0423,Gamma
3.7876,-4.2132,-1.9032,Gamma
0.1093,-6.3269,-1.6183,Gamma
0.5196,-5.0577,-3.6453,Gamma
-1.8576,-5.065,-2.1611,Gamma
0.5974,-3.9765,-2.9804,Gamma
2.3095,-0.8242,-4.1424,Gamma
5.8878,-4.6859,-1.7769,Gamma
1.4299,-5.2836,-2.6537,Gamma
2.4058,-4.3868,-3.6525,Gamma
2.9517,-1.3578,-1.8947,Gamma
1.6911,-5.7607,-3.1113,Gamma
1.6107,-2.7956,-4.6324,Gamma
3.0317,-3.835,-3.083,Gamma
2.8214,-3.7858,-4.1702,Gamma
2.69,-5.5227,-3.31,Gamma
0.3796,-5.698,-3.4475,Gamma
1.2222,-6.5486,-3.2631,Gamma
3.8731,-2.1592,-5.9953,Gamma
2.039,-5.7098,-3.4935,Gamma
1.5565,-5.7714,-4.542,Gamma
3.703,-3.3019,-3.5804,Gamma
3.3167,-0.9485,-2.8643,Gamma
3.4264,-2.9785,-3.046,Gamma
2.0278,-1.4857,-3.0245,Gamma
0.0474,-2.4601,-2.3509,Gamma
0.3573,-4.8832,-2.583,Gamma
2.9734,-4.5977,-0.8626,Gamma
2.4974,-2.097,-6.0237,Gamma
3.7106,-3.5308,-4.4735,Gamma
3.6529,-4.2424,-3.0953,Gamma
2.3012,-2.6986,-2.1596,Gamma
0.4287,-2.8934,-4.6248,Gamma
1.0179,-2.8274,-2.9265,Gamma
-0.3648,-3.7979,-2.2244,Gamma
0.3451,-4.7343,-3.3015,Gamma
1.0558,-5.4923,-5.5035,Gamma
0.6741,-3.8776,-2.8597,Gamma
2.4106,-3.5677,-3.9521,Gamma
1.8111,-5.7195,-3.8242,Gamma
-0.1386,-4.3613,-1.7742,Gamma
2.8009,-7.0711,-3.26,Gamma
1.1796,-4.2111,-5.4578,Gamma
4.0488,-5.9019,-2.5872,Gamma
0.6667,-5.2826,-2.208,Gamma
2.5494,-4.3851,-2.7168,Gamma
2.3123,-6.2132,-4.3287,Gamma
3.1333,-2.1349,-4.2148,Gamma
5.1666,-5.2618,-2.4783,Gamma
-3.3075,3.5564,-3.6371,Delta
-3.5558,4.9202,-2.4104,Delta
-3.5028,3.7621,-4.0351,Delta
-2.9297,4.764,-2.737,Delta
-3.5725,3.2927,-3.3787,Delta
-3.7951,3.7866,-2.78,Delta
-3.9746,4.2703,-3.4047,Delta
-2.6386,3.8267,-2.6881,Delta
-2.6732,4.6248,-2.6519,Delta
-3.9254,4.1266,-2.2935,Delta
-3.1904,3.7663,-3.5551,Delta
-4.4399,4.6034,-2.6603,Delta
-4.2486,4.7202,-3.5709,Delta
-3.2619,4.7823,-2.7953,Delta
-3.6962,3.7429,-2.9709,Delta
-3.1864,5.1015,-3.6726,Delta
-3.0927,4.6925,-3.7294,Delta
-4.2333,3.9091,-2.4369,Delta
-3.5686,2.9702,-2.9059,Delta
-3.7682,2.9353,-3.3741,Delta
-3.9814,4.5126,-2.9723,Delta
-3.5398,4.5106,-1.6585,Delta
-3.3473,2.7306,-2.7645,Delta
-3.3398,3.7968,-2.9954,Delta
-4.5229,3.5566,-2.815,Delta
-3.2192,3.2543,-2.0683,Delta
-3.1422,2.7286,-2.6171,Delta
-2.805,3.4053,-2.9696,Delta
-3.7456,2.5077,-3.6229,Delta
-3.8485,3.8671,-3.286,Delta
-3.4642,3.1604,-2.9734,Delta
-4.2652,3.981,-3.454,Delta
-2.6632,5.0569,-2.9077,Delta
-3.0052,4.3275,-2.7348,Delta
-3.5424,3.202,-3.0177,Delta
-3.8519,3.8412,-3.1085,Delta
-2.3159,3.5549,-2.9205,Delta
-3.2599,3.7243,-3.2091,Delta
-3.4848,4.7656,-2.4274,Delta
-3.1166,3.7421,-2.7985,Delta
-2.4921,4.5275,-3.4852,Delta
-2.3735,2.5763,-3.0174,Delta
-3.064,4.6301,-2.716,Delta
-3.3637,4.0385,-2.7895,Delta
-3.4068,3.9193,-3.9677,Delta
-3.7413,4.108,-2.281,Delta
-4.3229,4.0457,-3.2797,Delta
-3.7301,4.1266,-2.3276,Delta
-3.4652,4.0797,-2.5573,Delta
-3.8549,4.5121,-2.6342,Delta
-4.1876,3.3322,-3.6471,Delta
-4.2761,3.4453,-2.5703,Delta
-4.5862,3.2471,-2.8683,Delta
-3.898,4.3962,-3.4145,Delta
-4.9724,3.8065,-3.065,Delta
-2.5958,4.5618,-2.9047,Delta
-3.3878,4.001,-3.0279,Delta
-3.9991,5.1878,-3.189,Delta
-2.5276,4.8664,-2.9545,Delta
-4.2229,3.6939,-2.923,Delta
-3.0026,3.5459,-3.2604,Delta
-3.2015,3.7019,-2.9077,Delta
-3.4732,3.8562,-2.8464,Delta
-2.996,3.0933,-3.2261,Delta
-3.6663,4.076,-2.8103,Delta
-2.8929,4.0656,-2.7962,Delta
-4.2847,3.8475,-2.3599,Delta
-4.3532,4.2123,-3.3906,Delta
-3.4475,4.5835,-3.487,Delta
-3.2879,4.193,-2.8202,Delta
-2.9964,3.7945,-3.8606,Delta
-2.5401,3.0253,-2.4816,Delta
-3.7182,5.5873,-2.4397,Delta
-5.0068,3.5619,-2.0944,Delta
-3.2569,3.572,-3.5013,Delta
-4.4442,3.6805,-4.4116,Delta
-3.8851,3.115,-3.0435,Delta
-3.069,3.075,-3.708,Delta
-4.5361,3.0359,-3.682,Delta
-3.5939,3.0825,-2.5892,Delta
-2.1258,5.1114,-2.3903,Delta
-3.2863,4.4961,-3.0548,Delta
-3.2628,4.2121,-1.917,Delta
-4.018,3.7235,-4.0172,Delta
-2.3314,3.8577,-3.9272,Delta
-3.1639,2.9168,-2.7489,Delta
-3.0342,5.4961,-2.8943,Delta
-3.649,4.279,-3.8081,Delta
-2.4463,3.99,-3.043,Delta
-2.681,4.5909,-3.3464,Delta
-4.1051,4.8186,-3.2877,Delta
-2.0938,3.6459,-3.202,Delta
-3.9741,2.8707,-2.1175,Delta
-3.1971,3.672,-2.9084,Delta
-4.4548,4.1949,-3.8326,Delta
-3.2493,3.3865,-3.6499,Delta
-3.4032,3.5176,-2.8944,Delta
-4.4376,3.3853,-2.7319,Delta
-3.7301,5.2095,-3.6385,Delta
-3.9389,3.4008,-3.1111,Delta
-2.547,3.8046,-2.2529,Delta
-5.2162,5.0161,-3.3178,Delta
-2.7247,3.7081,-2.9704,Delta
-2.9932,3.5566,-3.0107,Delta
-3.5411,5.1359,-2.9809,Delta
-3.3739,4.0455,-2.8818,Delta
-4.3474,3.6024,-2.3126,Delta
-2.629,3.8137,-2.8456,Delta
-3.7341,4.6266,-2.2063,Delta
-3.1275,5.1285,-2.7145,Delta
-4.8,5.2077,-2.2717,Delta
-2.8135,3.0571,-3.4877,Delta
-3.0602,5.3453,-2.5472,Delta
-4.1246,3.3551,-3.369,Delta
-3.8193,3.5307,-3.3211,Delta
-3.7987,3.5222,-2.8512,Delta
-2.1221,3.6917,-3.0899,Delta
-3.7464,4.0448,-3.2233,Delta
-3.49,2.8223,-2.6282,Delta
-4.3762,2.8501,-1.7999,Delta
-3.6288,4.7741,-2.9444,Delta
-4.8683,3.57,-2.7363,Delta
-4.1947,4.9773,-2.6237,Delta
-2.9572,4.3066,-3.5181,Delta
-3.0306,4.3385,-2.1498,Delta
-3.0935,2.974,-3.1132,Delta
-3.3498,3.9883,-2.3163,Delta
-3.3035,4.7889,-2.9834,Delta
-4.47,3.3575,-4.12,Delta
-2.8304,4.2115,-2.2709,Delta
-1.8552,3.1045,-2.3112,Delta
-3.7515,3.8563,-2.7883,Delta
-3.1321,3.0967,-2.8427,Delta
-4.3985,3.301,-3.4637,Delta
-4.3428,3.3354,-2.3864,Delta
-4.3228,2.8362,-2.9784,Delta
-4.3226,3.8444,-2.3038,Delta
-3.6967,3.3121,-2.1211,Delta
-2.9481,2.8334,-2.6383,Delta
-3.7148,3.7446,-2.9334,Delta
-4.2222,3.4711,-3.1334,Delta
-3.1924,3.6148,-2.7619,Delta
-4.4246,4.6427,-2.0886,Delta
-3.8363,4.8704,-3.1699,Delta
-3.7159,3.9858,-2.8578,Delta
-3.3015,4.4502,-2.9381,Delta
-4.107,4.6861,-2.5789,Delta
-3.6007,3.7471,-3.5196,Delta
-2.6732,5.5695,-2.6682,Delta
-2.4499,3.4631,-2.8145,Delta
-4.3499,5.2028,-3.4726,Delta
-2.8904,3.9173,-2.9896,Delta
-2.5379,3.5945,-2.3316,Delta
-3.4284,3.5052,-3.1315,Delta
-3.6768,4.3902,-2.8987,Delta
-3.1703,4.2031,-3.1304,Delta
-3.0619,3.209,-2.4619,Delta
-4.2966,3.0074,-2.7732,Delta
-2.9669,3.2885,-3.5004,Delta
-3.6735,3.8886,-2.7118,Delta
-3.2479,4.5652,-3.0919,Delta
-3.9263,3.8174,-3.2298,Delta
-2.9452,4.6216,-3.4635,Delta
-4.6961,5.3475,-4.3903,Delta
-3.4038,3.6929,-2.7776,Delta
-4.0316,3.323,-3.2982,Delta
-2.7576,4.9671,-3.5222,Delta
-2.7402,3.892,-3.0522,Delta
-3.7392,4.2756,-2.5317,Delta
-3.2144,4.3957,-3.4345,Delta
-2.6257,4.0934,-3.559,Delta
-2.43,2.632,-2.8126,Delta
-2.3787,4.541,-3.1958,Delta
-3.5097,3.6514,-2.4543,Delta
-3.8224,3.5718,-3.124,Delta
-3.5914,4.4222,-2.1971,Delta
-3.8632,5.4705,-2.9014,Delta
-2.6704,4.9512,-3.2218,Delta
-4.4271,2.9794,-3.2504,Delta
-3.934,3.6156,-2.6196,Delta
-2.524,4.6013,-3.2372,Delta
-3.4616,3.0546,-2.5002,Delta
-4.6403,3.5003,-2.9154,Delta
-3.0407,3.9816,-3.5865,Delta
-3.3194,4.3164,-3.0199,Delta
-3.4542,4.4741,-2.4776,Delta
-3.2391,4.0887,-3.2696,Delta
-2.8736,3.9591,-2.4506,Delta
-4.117,3.6707,-3.1781,Delta
-3.4895,3.2218,-3.3535,Delta
-3.2127,4.6131,-2.7689,Delta
-3.2658,3.7041,-2.7473,Delta
-3.0566,3.6007,-4.194,Delta
-2.5966,4.4503,-3.542,Delta
-3.4577,3.8927,-3.0252,Delta
-3.5493,4.7322,-2.9116,Delta
-3.7239,4.2276,-3.125,Delta
-3.171,2.7899,-2.3555,Delta
-3.1777,3.8489,-2.276,Delta
-4.2301,3.0952,-3.2004,Delta
-4.1536,4.2999,-2.241,Delta
-2.7797,3.8277,-3.428,Delta
-2.83,2.4796,-3.815,Delta
-3.4963,3.7955,-2.7722,Delta
-3.8794,2.9306,-2.7873,Delta
-2.0405,3.6285,-3.0667,Delta
-4.0611,3.3026,-1.9405,Delta
-3.2228,4.8371,-3.2191,Delta
-3.5939,4.5747,-3.2087,Delta
-3.4648,4.6676,-3.5427,Delta
-3.4167,4.0329,-2.6216,Delta
-2.8507,3.8591,-2.6602,Delta
-3.9577,3.0766,-2.4975,Delta
-3.8791,3.1123,-4.7102,Delta
-4.4051,4.4817,-3.6531,Delta
-3.5259,3.772,-3.4669,Delta
-3.8134,3.6944,-2.5584,Delta
-3.7337,3.4723,-3.8812,Delta
-3.3359,3.2099,-2.6638,Delta
-4.1713,3.8228,-3.512,Delta
-3.5987,4.684,-2.6298,Delta
-3.6166,3.5444,-2.3247,Delta
-3.0107,2.7141,-3.2894,Delta
-3.2623,4.1813,-3.5118,Delta
-2.6917,4.9798,-2.901,Delta
-3.4398,3.4205,-2.0628,Delta
-4.4741,4.3591,-3.1848,Delta
-4.0348,4.8016,-4.0231,Delta
-3.4208,5.0886,-2.9256,Delta
-3.3613,4.8419,-3.0997,Delta
-4.4925,3.0154,-3.075,Delta
-3.2986,4.6998,-3.2177,Delta
-4.3555,3.9353,-2.8837,Delta
-3.7116,3.2006,-3.4045,Delta
-3.6042,3.7775,-3.951,Delta
-3.4205,4.0557,-2.0432,Delta
-3.1357,4.1887,-2.7808,Delta
-2.7525,4.3209,-3.272,Delta
-2.6743,3.792,-2.3573,Delta
-2.6008,3.885,-2.8931,Delta
-3.3193,3.0613,-2.564,Delta
-3.3729,3.85,-3.3082,Delta
-2.7598,4.9219,-2.9479,Delta
-4.1443,3.7708,-3.0331,Delta
-3.3576,3.889,-2.2636,Delta
-3.5737,4.6439,-2.0246,Delta
-3.2923,3.121,-3.9263,Delta
-3.256,4.2498,-3.6325,Delta
-2.7526,3.8292,-2.8412,Delta
-3.6095,4.5405,-2.6324,Delta
-3.7413,3.0474,-2.448,Delta
-3.4481,2.9442,-2.9613,Delta
-3.6494,3.4101,-3.2163,Delta
-1.626,4.5983,-2.7456,Delta
-3.0274,2.7293,-4.1005,Delta
-2.9494,5.2947,-3.2919,Delta
-3.6217,3.6902,-3.7838,Delta
-2.6997,4.811,-3.9853,Delta
-3.6511,4.1437,-2.7329,Delta
-4.2349,4.0589,-3.3286,Delta
-4.3683,2.8799,-2.5981,Delta
-4.8114,4.7796,-2.6088,Delta
-2.9059,3.1443,-3.1103,Delta
-3.0634,4.6676,-3.2588,Delta
-2.727,4.2098,-3.5166,Delta
-2.9262,3.7508,-3.6016,Delta
-3.8792,4.8281,-2.5024,Delta
-3.843,3.898,-2.4192,Delta
-2.8109,3.7397,-3.3539,Delta
-4.1236,3.7169,-2.9128,Delta
-3.7358,2.9909,-2.2783,Delta
-3.6846,5.205,-2.7659,Delta
-2.5745,4.4517,-2.9824,Delta
-4.0615,4.0068,-2.4793,Delta
-4.3776,4.7236,-2.8575,Delta
-3.9063,4.4849,-3.0504,Delta
-3.7502,3.2985,-3.6222,Delta
-3.7584,3.6169,-3.7076,Delta
-2.9331,3.1447,-4.1992,Delta
-3.9274,3.3236,-3.0517,Delta
-3.862,4.6795,-2.4697,Delta
-4.3369,4.6645,-2.9498,Delta
-1.696,3.8947,-4.3239,Delta
-3.6691,4.005,-2.9175,Delta
-4.3053,4.3896,-2.4463,Delta
-3.6092,2.5296,-3.4644,Delta
-3.4178,3.9721,-2.9748,Delta
-2.3754,3.4031,-3.3468,Delta
-3.029,3.6882,-3.4702,Delta
-3.3595,5.0124,-2.5662,Delta
-3.701,4.0953,-3.3203,Delta
-3.6284,4.0986,-2.6504,Delta
-2.9331,5.1418,-3.0093,Delta
-2.7493,4.0151,-2.5056,Delta
-3.9857,4.5609,-3.4629,Delta
-4.3245,3.0001,-2.8931,Delta
-3.8846,3.3838,-2.4574,Delta
-2.6949,3.8111,-2.9635,Delta
-3.4525,4.3569,-2.5117,Delta
-2.5306,2.8449,-2.5131,Delta
-4.0315,3.1172,-2.8402,Delta
-2.4977,4.1924,-2.5476,Delta
-3.4127,3.3683,-3.5028,Delta
-3.1461,3.4855,-3.0814,Delta
-3.7279,4.0042,-3.4513,Delta
-2.9857,4.561,-3.6454,Delta
-2.2581,3.4119,-2.4031,Delta
-2.2923,4.5453,-2.6227,Delta
-4.5597,4.9937,-3.0911,Delta
-2.7011,4.3871,-3.0906,Delta
-3.2715,4.533,-2.7273,Delta
-2.8225,4.0822,-3.3567,Delta
-3.6764,3.5308,-2.7615,Delta
-2.6519,4.1149,-2.7469,Delta
-3.1648,3.9682,-3.7665,Delta
-4.3488,3.949,-2.99,Delta
-3.377,4.7624,-3.1247,Delta
-3.2641,3.479,-2.8738,Delta
-3.2752,4.9063,-2.4999,Delta
-2.6519,3.0135,-3.1217,Delta
-4.1807,4.6531,-2.1074,Delta
-4.2337,4.7486,-3.2399,Delta
-3.2993,4.4282,-2.7699,Delta
-3.0319,4.1752,-2.1751,Delta
-2.2693,4.184,-3.2268,Delta
-3.2107,3.8284,-3.7754,Delta
-3.5198,3.9759,-3.7387,Delta
-3.3931,3.6618,-3.223,Delta
-4.045,4.577,-2.8116,Delta
-3.3142,4.9064,-3.8886,Delta
-4.1769,4.3377,-3.243,Delta
-4.0948,3.9267,-2.3171,Delta
-4.3737,4.35,-3.071,Delta
-3.5743,3.3002,-2.6812,Delta
-3.376,2.6639,-2.4962,Delta
-3.3818,3.348,-2.4334,Delta
-3.0989,5.2272,-3.0386,Delta
-2.8531,4.8651,-2.1898,Delta
-3.5974,4.0672,-2.6582,Delta
-2.768,4.2034,-2.438,Delta
-4.375,2.6652,-3.44,Delta
-3.8583,4.2603,-3.0506,Delta
