x,y,z,intensity
-1.1839,-8.4189,-0.0186,0.10878
6.3289,4.4068,-0.1998,0.13382
-4.946,7.5039,0.1983,0.12668
-6.9551,-3.6006,-0.1781,0.1876
-2.2014,-4.2306,0.5914,0.288
3.2912,4.1288,-0.2167,0.25145
-4.606,1.823,-0.2738,0.24471
0.3045,-4.506,-0.2869,0.30714
-0.5091,7.7675,0.0365,0.1909
-4.3386,1.102,-0.7144,0.33265
5.9676,-2.399,0.1016,0.27716
1.793,-2.2755,-0.6481,0.28377
-6.0744,-4.5311,0.0005,0.12884
-2.3078,-0.8064,0.269,0.69047
3.9783,-0.934,-0.3447,0.36158
-6.4433,-0.9292,0.4444,0.16795
6.7781,-2.5171,0.1962,0.24198
0.1032,6.6808,0.1901,0.23201
-6.7774,1.6989,-0.2497,0.24199
-1.8826,-3.7512,-1.0533,0.44614
-7.8455,3.8705,-0.0101,0.13183
-5.9902,-3.8114,0.0908,0.13819
2.1783,-5.7397,-0.3514,0.2556
-9.104,3.9697,-0.0345,0.11337
-4.9768,1.3246,-0.3421,0.14712
-3.4147,-2.0813,-0.0103,0.48826
-5.9065,7.1567,-0.1161,0.08316
-5.322,-0.0378,0.1735,0.24691
7.6158,0.7905,0.0907,0.09815
1.7373,5.5581,-0.2087,0.1953
-4.2822,3.126,0.1728,0.20768
9.0639,-0.4871,0.1705,0.08315
-7.2815,5.4778,-0.1014,0.14983
0.2984,1.0621,-1.2093,0.5392
8.8375,2.6279,0.1342,0.07457
-1.6024,7.2952,0.1048,0.11186
-1.7157,-9.0295,-0.1941,0.13786
-1.487,-0.1738,1.0438,0.95012
-8.7221,3.6631,0.0416,0.09707
-1.5439,-9.0394,-0.2135,0.09373
-0.1917,-4.3676,-0.1088,0.33948
3.1231,4.9504,-0.0351,0.16325
-5.61,-2.6377,0.0576,0.16799
4.8776,-5.0707,-0.2337,0.26329
1.6584,-1.4143,0.757,0.44538
-0.0378,2.4089,-1.8839,0.58916
-2.0288,-0.1641,0.0358,0.95683
0.4291,-1.4341,-1.1482,0.43687
-3.1761,-8.4323,-0.5777,0.09924
-2.5124,-1.7926,-0.4274,0.35922
-6.8289,5.0365,0.199,0.0968
0.9391,0.8155,-1.2269,0.54483
-1.2894,-0.2319,0.0783,0.89837
0.6224,-2.3121,0.8894,0.59554
0.5476,-7.9231,-0.2539,0.12876
-1.1952,-4.4127,-0.9384,0.32617
4.5141,1.1587,-0.9643,0.26485
1.604,-8.233,0.2325,0.14486
-1.5164,0.151,-0.3559,0.60246
3.9478,3.9737,-0.0546,0.22899
-4.8695,-8.0333,0.3109,0.12937
-3.0893,-1.733,-0.8171,0.33106
-2.0275,7.6213,-0.1181,0.15739
0.0699,2.3921,0.4731,0.75017
-1.6217,-3.8289,-0.0016,0.19975
3.9936,0.0605,-1.2629,0.43073
-5.8582,-0.6057,-0.274,0.20699
7.5914,-1.5422,-0.613,0.16413
-6.9506,5.0234,-0.1225,0.12239
-6.0663,-1.3139,-0.601,0.19388
-2.6315,-1.3306,-0.6374,0.23849
-5.7502,6.2211,0.5087,0.0702
-4.3435,-5.3992,0.3768,0.18637
-1.4733,-3.9807,1.1967,0.36782
4.0604,0.8945,-0.6184,0.21773
1.258,0.4388,1.5098,0.70421
-1.4839,0.0271,-0.0118,0.8877
3.379,3.1599,0.186,0.40354
-0.4448,3.6547,0.3501,0.57384
-2.1942,-3.1058,-0.6925,0.34809
4.9349,1.2926,-0.6631,0.34068
-5.2278,-5.1195,0.2714,0.17726
6.4808,-1.3718,-0.035,0.12884
-6.6055,5.9369,0.1223,0.12676
-5.9786,-3.9683,-0.0801,0.14052
0.4132,-5.6811,-0.4135,0.31614
4.723,2.1073,0.2783,0.26979
-4.792,-6.63,0.6762,0.17905
8.0447,2.8324,0.0638,0.1631
-0.2926,6.889,0.0521,0.17314
-1.3705,2.813,1.1804,0.31798
7.6816,6.3662,-0.0404,0.07459
4.334,3.167,0.3289,0.36603
-4.1611,2.6151,-0.3191,0.18785
-2.0363,-3.3967,-0.2873,0.29858
-0.4345,-0.6681,-0.7361,0.81843
-3.5647,2.4297,0.2346,0.27289
8.7547,2.4561,0.1547,0.12729
-8.5169,3.5718,-0.044,0.09006
0.5654,1.881,-1.3541,0.8622
0.4944,-5.7068,-0.7003,0.25425
-7.9134,4.788,-0.0434,0.06476
-5.8836,1.5023,-0.2594,0.24881
5.4739,8.382,-0.1006,0.05755
4.1398,3.8926,0.0037,0.24083
0.2367,-9.6812,-0.226,0.09752
-2.0142,0.8247,0.2879,0.24351
-5.4011,7.7851,-0.2188,0.09222
-4.0315,-7.7317,-0.0135,0.0682
-1.908,-1.3592,0.0783,0.71221
4.8981,1.229,-0.1022,0.29158
1.3865,0.7366,-0.0532,0.88875
6.7386,-3.3661,-0.3782,0.16847
0.061,6.7477,0.2264,0.09963
1.1492,0.6376,-0.9829,0.70759
5.9573,-3.4694,0.2087,0.20944
1.0541,5.6144,-0.3219,0.29931
-6.3159,-4.9276,0.2554,0.17939
-0.1364,-4.2019,-0.3381,0.24602
2.9393,0.2657,-1.0597,0.32117
-5.986,-2.9569,0.1403,0.13703
2.459,-5.3276,0.11,0.29742
4.1999,0.1352,0.3181,0.43454
-7.626,-2.2817,-0.0764,0.20541
7.2517,5.0805,-0.2197,0.13658
-7.7378,4.7429,-0.2156,0.12105
-6.4195,0.4299,-0.6547,0.22621
6.3023,6.8555,0.0749,0.10208
-2.7278,6.9333,-0.3414,0.17088
-5.4241,1.2833,-0.0312,0.28062
3.55,-5.5606,-0.2099,0.27832
-7.9569,4.8808,0.0143,0.11142
0.5115,2.1584,-0.7249,0.50638
-2.1197,-2.3066,-0.4768,0.41283
-3.5813,6.6277,0.5111,0.11489
1.0425,0.7464,-0.6187,0.61741
-0.0794,-5.2745,0.2814,0.30434
3.9435,-0.1528,-0.2081,0.61156
-4.904,-6.7252,-0.0885,0.10525
-2.0003,-3.4405,0.1825,0.36426
3.3642,4.0523,-0.1093,0.36839
1.258,0.5828,0.3254,0.62259
0.6644,-5.1485,0.0348,0.35861
-7.1319,6.2631,0.4077,0.10304
-5.6269,-6.3053,-0.1511,0.11511
-1.594,-1.7061,0.6455,0.49458
0.7583,6.2596,-0.3986,0.17615
0.8572,-0.1449,-1.1305,0.92542
5.5879,-3.7965,-0.2136,0.11101
2.3832,-1.8421,-1.3316,0.47396
-3.6222,-7.4476,-0.4418,0.16391
-2.4946,0.0255,-0.4006,0.60064
4.5319,2.2024,0.1327,0.33211
-5.8614,0.2054,-0.2952,0.16611
-2.6254,-1.515,-0.8386,0.42098
0.9974,-2.0696,0.1842,0.73487
-1.132,-9.6792,-0.273,0.10139
7.8461,-0.7466,0.0176,0.12741
-5.2873,6.2254,-0.1557,0.15103
-3.5032,2.6904,-1.1588,0.241
4.8489,-5.2758,-0.2392,0.12871
-9.6303,2.6656,0.1932,0.06306
-3.4975,-8.0309,-0.1901,0.13243
8.2846,5.114,-0.2461,0.08355
4.2392,-1.7059,-0.1305,0.27517
-0.5729,4.3414,-0.5062,0.3572
5.5484,-3.8969,-0.0311,0.18378
3.7301,0.0774,-0.1378,0.44835
-5.192,-5.3183,0,0.16479
9.0834,0.7177,0.3019,0.1574
2.8997,-1.4103,-0.873,0.45465
0.2836,1.0022,1.0312,0.87682
-1.8485,-4.7004,-0.4024,0.40226
4.1503,-0.7561,0.2648,0.36841
2.3543,-9.0466,0.0863,0.11836
7.0881,2.5943,-0.2445,0.09717
-3.682,6.416,-0.1955,0.17906
-3.6362,2.549,0.1734,0.23683
7.671,-0.9292,0.4119,0.09368
3.9612,-1.3882,-0.0531,0.40489
1.6624,-9.3887,0.2175,0.09663
-1.8887,-1.8155,0.9611,0.6294
2.5463,-2.1705,-0.6419,0.59885
0.9687,0.9502,0.1195,0.74465
-0.8941,-5.1192,-0.0672,0.35928
1.1274,-2.3118,-0.0617,0.53544
-3.4784,2.4781,0.1646,0.36923
-2.6472,-2.8099,-1.1164,0.4358
1.1009,-1.8477,0.8019,0.48224
-5.2299,-5.5626,-0.0671,0.10772
-1.9013,0.381,-0.7864,0.74253
1.9779,-2.2466,-0.7197,0.54805
-6.0722,-4.3949,-0.3918,0.19732
-1.0864,-4.2568,0.2148,0.28997
0.4662,6.5831,-0.1953,0.16319
-3.6753,3.5954,0.0409,0.23307
8.2525,0.9389,0.348,0.10283
2.6964,-0.997,0.5545,0.5428
-1.5033,-8.1211,0.7655,0.08879
-2.2591,-2.057,-0.4345,0.7044
3.4078,-0.2914,-0.1458,0.23807
-6.5827,-5.1639,-0.1099,0.06806
5.3601,-4.0344,-0.0871,0.11247
0.9992,7.067,-0.0886,0.1508
-0.2501,2.2127,-0.816,0.62186
-1.114,-4.3001,0.6832,0.36091
2.3173,-0.7869,-0.4792,0.47947
-4.8257,3.5007,0.281,0.21539
3.4853,-4.811,0.0803,0.13588
0.6725,6.9653,-0.002,0.12791
-1.9439,-8.3404,-0.0846,0.14603
-1.4421,-0.1641,1.2906,1.08388
-7.6323,3.4733,0.0838,0.11986
-5.0614,-4.9783,0.3863,0.11441
3.7763,-4.3433,-0.0571,0.1825
-7.4517,4.5799,0.1508,0.08168
-3.9455,1.9207,0.2591,0.35112
6.624,5.2948,0.3167,0.11773
2.6355,3.4666,-0.0113,0.27038
-0.3501,-9.3677,-0.135,0.06972
-2.1397,-4.3055,0.497,0.33757
1.1353,6.4573,0.2197,0.16744
-4.1473,-5.0857,0.2392,0.15783
3.6196,-5.4482,0.2053,0.21589
3.3897,4.2062,0.3904,0.2821
-6.4688,-5.279,-0.2,0.19074
-2.3037,-1.0969,1.0418,0.34158
-9.3036,2.2524,-0.2064,0.12125
-1.8827,3.37,0.6551,0.34971
6.2283,-3.2241,0.401,0.18284
4.2452,3.189,1.2438,0.32859
-4.4591,-5.2254,0.1931,0.16596
6.3523,6.7447,-0.028,0.10635
2.0753,-1.2814,1.3158,0.45688
-5.9335,-4.0071,0.0342,0.17778
4.8553,-4.5479,0.8087,0.20819
2.2285,4.5716,0.4758,0.22293
0.146,3.3846,-0.3111,0.43459
4.7986,-4.7707,-0.5379,0.08937
2.951,4.7993,0.2238,0.30667
0.7691,1.4506,1.2375,0.77933
3.3673,-5.2368,0.1574,0.23947
-5.2217,7.9472,-0.0506,0.10063
-1.5045,-9.0242,-0.2574,0.12591
7.6438,0.8128,-0.3982,0.08057
-3.7831,6.6847,0.4104,0.1535
-4.4443,2.1924,0.4673,0.28199
-2.718,-1.2551,-0.0556,0.45394
1.3407,-2.3651,-0.427,0.60656
-2.3466,-9.1694,-0.1797,0.14508
-1.8063,-2.4963,-0.3846,0.31629
-7.0018,4.6258,-0.2413,0.06466
-5.7782,-0.0624,0.1845,0.22784
-3.1147,-2.0717,0.6427,0.32927
4.2304,-0.2546,-0.2353,0.36969
-0.2332,3.3711,-0.4515,0.61566
5.6716,-3.7704,0.6605,0.17347
3.0243,5.7595,-0.0427,0.23018
-4.4801,-6.0917,-0.149,0.13664
-3.4037,-1.8907,0.8344,0.51013
-7.7563,4.9758,0.1736,0.13548
-5.711,1.4159,0.245,0.2889
7.996,1.9156,0.0662,0.14094
-9.3309,2.3243,-0.5226,0.10713
-4.8054,1.7647,-0.3446,0.22978
5.4482,-4.2162,-0.1789,0.19717
-8.7742,4.4269,0.0565,0.05096
-3.0102,-7.5835,-0.4204,0.21003
6.3108,7.9673,0.4215,0.10531
3.6871,3.8989,-0.029,0.21647
1.2199,2.0685,0.027,0.67713
4.0527,-5.1156,-0.4124,0.19398
0.5259,-1.7807,1.1472,0.39538
-2.6122,-8.3465,0.1346,0.21236
4.1205,-5.5231,-0.2683,0.24132
-0.0038,6.4241,0.1077,0.18358
-2.2462,3.6108,-0.3264,0.65827
5.5383,-4.1146,0.0687,0.25993
-4.6727,7.0684,0.0747,0.14631
-1.3856,3.7745,-0.6015,0.50794
-0.8611,-3.8088,-0.5616,0.47035
-4.205,6.4349,0.0827,0.15548
-0.0143,-8.7942,0.069,0.11674
2.8415,-5.1729,0.2979,0.18311
-6.9184,5.1722,0.1279,0.07114
1.3115,2.6839,0.3399,0.57274
4.4978,-4.6666,-0.0795,0.19498
-2.92,8.1128,0.2029,0.09814
-5.6223,1.5688,-0.2525,0.25391
3.2242,-5.33,-0.189,0.15453
1.1304,-2.0892,0.1884,0.49508
0.971,0.422,-2.1264,0.83726
1.0775,-5.5822,0.5003,0.21142
3.8062,4.9612,0.1027,0.17916
0.8345,-8.3158,-0.1654,0.0839
6.165,-4.3587,0.1842,0.12836
4.3387,1.0175,-0.0039,0.47087
-5.8881,0.6993,-0.1241,0.20952
6.1524,-2.6643,-0.5978,0.20788
-8.9415,1.9399,0.1007,0.07242
-2.9506,-7.1048,-0.4987,0.12759
-0.1738,0.9437,-0.6353,0.5597
-3.8929,7.5778,0.0901,0.10786
-4.8214,-5.1155,-0.305,0.17546
-3.4475,-1.033,0.9976,0.64494
4.6018,2.8181,0.2443,0.22243
-6.0421,0.0642,-0.2682,0.17511
8.2447,-2.1667,0.3131,0.14758
-3.311,6.3162,0.244,0.12422
0.4616,-0.2266,-0.2669,0.76022
-0.6745,-4.1781,0.3785,0.36641
3.4488,-1.2394,1.2316,0.53705
-5.4459,0.4555,-0.5695,0.23343
8.7404,4.921,-0.1364,0.08063
-0.0384,-1.0785,0.0127,0.81172
-5.4081,-3.5924,-0.0601,0.20031
4.9526,-3.1579,-0.1612,0.10421
3.6118,0.8564,-0.609,0.26014
0.1314,-9.139,-0.064,0.05884
8.5034,5.0265,0.2511,0.11987
3.0569,5.3031,-0.3275,0.25632
-5.2872,-1.5509,0.0822,0.23694
-1.2313,0.6053,0.2764,0.68152
-9.0273,2.728,-0.2087,0.08978
-5.2801,1.8569,0.1513,0.20165
1.7764,-5.5697,-0.0797,0.24653
-6.5652,5.5131,-0.0832,0.05226
-5.873,0.3742,0.3571,0.29121
7.1621,5.3053,-0.2031,0.11593
-9.8127,4.6018,0.1799,0.14274
2.6982,-8.7806,-0.0161,0.04789
-0.9598,0.4425,-1.1732,0.88998
-9.2674,3.1469,-0.1759,0.07385
-3.5905,2.2704,-0.8574,0.40544
-0.8675,-3.819,0.7921,0.28804
3.8412,-0.5018,-0.9968,0.30827
-0.9204,-9.3217,0.0698,0.12935
7.2449,-1.5453,0.0599,0.19867
-9.0583,4.9876,-0.2155,0.08571
-2.8417,3.0421,-0.0313,0.31837
-2.9775,-2.9692,-0.5724,0.28448
0.0352,-1.0335,0.4079,0.52003
0.7982,-0.3431,0.6881,0.88772
-2.0671,-2.9907,-0.5119,0.40478
-7.6071,4.5056,0.0675,0.06984
-3.2151,-7.796,-0.1215,0.09421
-2.3502,-2.5898,0.0287,0.46048
3.8065,3.6717,0.0845,0.18437
0.8973,2.0748,-0.5062,0.60276
6.4214,4.5409,0.1606,0.09409
3.3938,-0.7339,-0.0188,0.36731
-5.8752,-4.1737,-0.0251,0.1179
7.9309,4.3348,-0.2916,0.17154
3.3869,3.1721,0.4767,0.13195
1.9283,-10.6008,-0.0766,0.05364
-2.3063,-3.4819,-0.8174,0.47197
1.4274,-1.8166,0.1606,0.39063
-3.3759,-7.5517,0.0222,0.16434
6.538,6.391,0.0955,0.12477
-0.426,7.4672,0.3371,0.19102
0.3762,0.7213,0.8819,0.45462
5.9691,-4.0105,-0.054,0.21204
-0.2025,6.8219,0.1075,0.23058
1.7875,-8.9842,0.3231,0.08466
6.6695,-3.8851,-0.1684,0.10753
0.8403,-1.3864,-0.923,0.56813
-6.2184,-4.2235,0.19,0.1683
-2.0491,-0.6515,0.8037,0.57848
-0.0479,6.57,0.1951,0.17246
-2.4146,-8.4094,0.1931,0.06422
-2.1832,0.6485,1.6274,0.68367
1.9893,-1.5633,1.4129,0.61316
-6.9137,-1.4126,0.0085,0.15708
2.7755,-5.4683,0.1343,0.17748
1.5524,6.6071,0.7927,0.30687
0.6144,-0.2715,-1.2636,0.96943
-1.4547,-2.9187,0.1283,0.37676
-0.1815,-0.6652,-0.206,0.7936
-3.3767,3.6766,-0.3078,0.20829
-1.5663,-4.1056,-0.304,0.39862
-9.5372,-1.3691,0.0662,0.1506
-1.7086,-9.0226,0.2229,0.06197
-0.6909,0.5061,0.1158,0.87508
5.2067,1.294,-0.0519,0.20705
-3.4715,-6.2394,0.3959,0.10849
0.4222,-4.9689,-0.767,0.30758
1.7604,-2.4247,1.0395,0.57442
-5.8059,0.4998,0.2215,0.14637
-2.2066,0.3525,0.2454,0.87992
5.0084,0.7388,0.6687,0.24475
-5.8661,-0.5064,-0.018,0.3127
8.0683,2.1625,0.2102,0.15226
0.8629,6.4157,0.2914,0.16629
0.6093,1.3735,1.4721,0.82486
-1.7911,-3.3417,0.0709,0.3026
-4.7705,7.0162,-0.4923,0.1774
-3.6372,2.5325,0.2676,0.31123
5.7848,-4.0996,-0.5526,0.201
-5.1523,6.4893,0.1692,0.06044
1.2394,1.0775,-0.4262,0.6204
6.5941,-3.8538,-0.2669,0.1703
1.9979,5.3979,-0.032,0.24077
-5.7382,-4.0418,0.2577,0.18178
-1.5542,-4.6718,-0.2871,0.2415
-9.5461,2.6471,-0.0775,0.06496
-4.2319,1.3039,-0.2989,0.41582
7.831,4.9377,-0.0406,0.11809
5.3452,2.9905,0.1722,0.21953
-2.3754,3.8092,-0.4137,0.33169
-1.4955,-3.4823,-0.2121,0.25518
-1.0038,7.5,-0.1229,0.194
-4.3424,2.4431,0.0514,0.17448
8.4168,3.001,-0.1171,0.07712
3.8849,4.8098,0.2111,0.3113
1.1757,0.7323,-0.9538,0.86212
8.5917,2.6779,0.2196,0.16834
-7.0943,5.0668,0.2112,0.09794
0.2336,3.1357,0.105,0.30979
2.0309,-5.2392,-0.1043,0.21775
-9.1719,4.0706,-0.0385,0.09047
-1.9955,-7.0674,-0.3743,0.09455
6.2273,-2.5512,-0.2434,0.18002
0.0824,-1.4727,0.5301,0.62887
-6.1599,-4.6539,-0.0729,0.08845
8.0893,-0.3694,-0.196,0.17805
5.395,1.3036,-0.0058,0.22843
0.7794,1.8047,-2.3414,0.93953
6.9695,-2.3593,-0.1002,0.15108
4.2614,2.6695,0.1469,0.25651
-3.7347,-7.5826,-0.3925,0.14265
5.0585,-4.2206,-0.4838,0.21855
-0.4217,7.678,0.5711,0.13435
-1.7913,3.0797,0.1844,0.26465
2.5383,-5.9531,-0.028,0.19209
4.0729,1.0793,0.643,0.32428
-1.0482,-8.545,-0.0692,0.12551
4.7384,-4.7951,0.0879,0.18148
4.3393,0.6951,-0.6668,0.39036
-3.8577,-6.8834,0.0275,0.06268
8.0324,2.4106,-0.3742,0.07293
0.4554,7.1765,-0.8522,0.15918
-5.4979,-4.6196,0.3346,0.08671
8.3298,-1.8808,0.1109,0.1392
4.302,-0.4685,0.5165,0.3421
-4.2022,-5.6413,0.1729,0.19405
4.4326,-4.2558,-0.1031,0.26246
-8.8407,1.7615,0.031,0.10505
-2.3309,-8.7121,-0.0778,0.13626
3.9029,-5.7294,-0.3586,0.29767
2.427,-1.7636,-0.9045,0.53736
-6.499,-4.7048,-0.3014,0.18854
5.7115,-4.2869,-0.6023,0.24359
4.4518,4.3763,-0.042,0.21386
-1.0971,3.0543,0.632,0.49188
7.5477,-1.0356,0.1153,0.09682
3.2744,3.3375,0.3355,0.27095
-5.2786,-4.1493,0.0402,0.15207
5.7176,-2.8399,-0.2314,0.20283
4.8089,4.1664,0.4773,0.30625
-4.2369,-6.1974,-0.1794,0.16457
1.7235,-6.4142,0.2711,0.29075
-1.7654,8.4329,0.1438,0.13962
0.308,-8.5938,0.1056,0.12805
3.4415,-4.8544,0.2358,0.22969
4.2222,3.0434,-0.4068,0.14674
-4.1687,-5.8737,-0.639,0.17925
0.1127,-5.1879,0.7745,0.29291
-0.3275,-1.2149,-0.0341,1.05926
-4.4565,-5.9294,0.2119,0.14463
-1.693,0.2419,2.1288,0.50067
4.0261,2.6135,-0.1505,0.33078
-6.8157,-2.8983,-0.4566,0.2193
7.9011,2.8335,0.2158,0.09566
2.8663,4.9911,0.5555,0.40721
-0.9412,3.6183,0.8134,0.3007
-1.9024,-3.7848,-1.3291,0.39489
3.6979,-1.2087,-0.0177,0.49877
1.0057,1.3414,0.1982,0.52167
0.8537,-5.0767,1.0494,0.21733
0.0347,-1.8812,0.0393,0.73712
-1.0583,2.8823,-0.2323,0.32309
-2.7104,-3.8274,0.6159,0.3559
4.8736,0.6361,-0.1547,0.40425
-2.7112,-7.7071,0.294,0.13176
4.4649,-4.434,-0.0533,0.31207
4.0839,3.7925,-0.4032,0.30182
-0.2432,3.9342,1.3234,0.34744
6.6247,-3.6339,-0.2681,0.15582
4.9144,1.8868,0.5651,0.1897
-0.1723,2.1926,0.1736,0.47762
7.2062,3.5203,-0.2106,0.10594
3.6178,0.0025,-0.6249,0.45039
-6.0058,0.3525,-0.1973,0.2276
-1.0133,-0.3653,-0.8927,0.77735
-6.4833,7.6381,0.3511,0.08663
-3.5689,-7.5125,0.1359,0.1294
-2.2365,0.6014,0.5657,0.34099
1.9433,6.2515,0.1329,0.18041
0.5672,0.6664,1.8241,0.75964
8.8315,0.4051,0.5438,0.1328
-7.4338,3.846,0.263,0.10108
-5.5278,1.5075,0.0625,0.24797
-2.9315,-2.4382,-0.6146,0.41189
-8.3641,4.6098,0.0292,0.08318
0.5623,-0.1349,-0.9302,0.83043
-2.0339,-0.9025,1.4909,0.58553
3.8313,-0.5698,-0.2039,0.38556
-2.0746,3.5239,0.1187,0.22588
7.9991,0.5446,0.0163,0.17956
-2.2037,7.1927,0.0013,0.18963
-3.6703,2.8827,-0.2769,0.38346
7.1764,4.8535,0.524,0.09224
0.9687,8.3146,-0.0723,0.19213
-7.1026,-2.7182,-0.2522,0.23525
5.9196,-4.995,-0.2265,0.16943
-2.252,7.0867,0.56,0.16086
-5.0351,0.4939,-0.5335,0.26008
8.6751,3.8947,-0.2883,0.12651
-1.838,7.9387,-0.7111,0.18686
1.19,0.4568,-1.6958,0.80713
-0.0248,-4.9977,-1.2718,0.2778
4.093,0.7135,-0.3326,0.22889
-6.2747,-2.7674,-0.3177,0.1257
5.8716,-4.1165,0.0407,0.20462
3.2495,0.2809,-0.0341,0.38899
-1.7395,-9.1576,-0.0984,0.12296
0.8344,-4.8949,-0.0893,0.29554
1.2964,5.7239,-0.0895,0.23745
-4.8087,2.6188,0.602,0.37385
-2.9907,-1.7237,-1.5969,0.46713
2.7406,-1.6939,-0.6458,0.39192
-4.0253,-7.6555,0.134,0.14353
8.0135,5.875,-0.0401,0.07484
0.7886,-1.0667,0.0102,0.921
-6.8104,-3.1979,-0.2752,0.19561
8.1363,2.6015,0.2781,0.09758
-5.8715,5.9051,-0.3281,0.09701
0.4619,2.468,1.8587,0.46358
7.2074,4.5472,-0.1731,0.10847
2.0174,6.4865,0.0453,0.18999
-6.1106,0.488,0.4711,0.25488
7.2227,-1.6897,0.209,0.13886
2.2865,-1.7411,0.9815,0.60333
-6.6471,-1.2369,0.4929,0.1624
1.5396,-5.7151,0.2351,0.16623
3.857,1.6021,-0.2716,0.41016
-6.3237,-3.8315,-0.1763,0.17076
7.535,-1.4153,0.1652,0.06404
2.1233,-2.188,-0.3356,0.38082
-2.4837,-7.2274,-0.1952,0.09366
7.2924,0.1866,0.3699,0.13558
-8.4406,4.3058,-0.0462,0.13296
-2.0276,-8.0156,0.1152,0.08131
-2.6696,-0.0299,0.3236,0.45188
4.3348,3.6965,-0.0601,0.19753
-2.4591,4.061,-0.0359,0.33438
8.1505,0.3459,-0.2917,0.12126
-5.7688,6.8307,-0.322,0.10588
-5.6998,-0.1261,0.0524,0.24298
8.7491,1.6514,-0.3998,0.0991
-3.2359,6.3261,-0.0613,0.0562
-3.0847,2.7859,0.7449,0.24742
2.6076,-5.9579,-0.2352,0.27137
3.3439,0.5799,0.5171,0.3588
-4.6973,1.5177,-0.495,0.18073
1.4282,-5.6192,0.1624,0.14501
1.0601,-2.185,-0.2591,0.69637
3.3656,-8.7908,-0.2418,0.08617
-1.8261,0.1881,0.1852,0.6702
2.5812,5.1483,-0.1488,0.22359
-0.7504,-8.373,-0.0449,0.10366
7.3251,5.6585,-0.2245,0.09673
-0.6854,7.4501,-0.4133,0.14198
-4.1599,2.722,-0.1433,0.24317
8.0477,1.6795,-0.0628,0.11323
3.9963,-0.1179,-0.2689,0.35879
0.0877,-0.0413,-0.5792,0.63351
8.6407,4.2889,0.0873,0.09609
2.7223,-0.7315,0.0851,0.5744
0.3356,2.1093,-0.2195,0.75948
-3.278,-2.8671,1.0104,0.51295
-3.2833,6.9969,0.3846,0.13042
-5.5081,-3.3856,-0.3634,0.16552
5.9279,-1.9122,0.1514,0.1229
-8.1168,2.9865,0.149,0.10244
-3.0547,3.3878,0.2615,0.33797
7.0595,5.7828,0.1207,0.0564
-3.8134,7.9761,0.1865,0.1886
-5.6869,-1.4633,-0.2055,0.14835
7.3446,2.687,0.1453,0.13512
0.9977,-1.9947,1.1502,0.52314
0.6664,3.1017,-0.8809,0.50389
6.5686,6.4485,-0.0797,0.06294
-5.7916,6.1093,0.6626,0.1608
-2.8912,3.5718,-0.1488,0.20482
7.4432,-0.8594,0.3206,0.16051
4.1556,3.2722,-0.0935,0.15649
-3.9053,3.5287,0.7087,0.39882
7.9653,4.93,0.5077,0.06122
4.5708,0.4447,-0.105,0.29221
-0.0911,2.5654,-0.5312,0.49047
-1.7801,-1.1802,1.4154,0.44299
0.0378,-0.7304,0.0377,0.92143
-3.7332,2.6869,-0.2774,0.22835
-0.3094,0.0171,-0.1835,0.72753
-8.1138,5.0705,-0.2203,0.09817
-0.7602,1.6254,-0.9395,0.69003
8.253,2.1614,0.2072,0.15827
-4.6597,6.4742,0.0745,0.13406
3.0686,-9.0044,-0.0411,0.12355
9.167,2.3199,-0.1103,0.14039
-3.7967,7.2908,0.0927,0.23259
0.4938,1.7048,1.2009,0.58628
7.012,-0.96,0.295,0.17273
0.5662,-0.9321,0.4727,0.81893
1.9336,1.3602,1.6132,0.78723
4.4569,-4.7324,0.2891,0.12485
3.4198,-0.416,1.5219,0.4497
-2.1127,-8.4662,0.2576,0.12799
5.1781,-3.4848,-0.3164,0.2562
2.0454,6.7419,-0.1672,0.15932
-5.6336,1.1041,-0.4071,0.24745
-1.4768,-4.1165,-0.1985,0.37003
3.9871,2.9445,0.9449,0.29348
-4.8672,-5.4987,0.0851,0.1658
4.3008,-4.4237,0.2834,0.14765
-7.9665,5.434,0.033,0.08402
-6.2245,-1.0331,0.065,0.26454
7.7467,4.5052,-0.0874,0.11906
0.4687,-2.0708,-0.2763,0.9098
-2.6675,-8.4057,0.1158,0.09293
4.6017,7.4694,0.2884,0.064
-3.626,6.6498,0.2414,0.15549
-5.2252,0.9823,-0.1521,0.23568
-0.1484,-4.7724,-0.2407,0.26656
1.426,6.2616,0.1327,0.18812
0.835,1.8728,0.5962,0.56045
5.444,-4.0254,0.1687,0.19833
-1.6382,6.702,0.0332,0.24736
1.9049,1.5057,0.565,0.46838
7.9087,1.4085,-0.5611,0.09659
4.2932,4.3132,0.046,0.26057
-0.52,-9.6677,0.5909,0.13648
8.2296,-0.0487,0.0857,0.15063
3.5732,3.989,0.27,0.36304
1.4859,2.1809,-0.4914,0.47639
-3.1625,-1.607,0.2947,0.4309
4.0411,3.0149,-0.6134,0.25236
-4.1366,-6.9773,0.2897,0.14847
7.7323,4.888,-0.0233,0.06256
0.2459,-1.5302,-0.1995,0.67433
-6.5365,0.9315,-0.7152,0.18349
3.7955,-5.2438,0.3308,0.21863
2.7249,6.4091,-1.0584,0.20874
-0.0752,2.9747,0.9404,0.65672
8.1326,2.43,-0.5311,0.11975
2.5201,-1.2758,0.4015,0.56859
-4.9142,-7.085,0.0043,0.15073
0.517,-4.3168,-0.4535,0.11864
1.4438,6.3545,0.1765,0.26824
